X,Y
14.41766777851502,25.54050566703411
14.978397093747889,21.9988908772127
15.221098906594165,29.264977336653605
16.044265034552858,24.26241011427271
16.094661506284307,22.343219381353354
16.15369761088508,29.896329111548145
16.362087494709314,22.25320164612919
17.336129004963453,39.399630151736844
17.599048564258595,31.505133994920126
18.680637436883167,33.94647752960532
18.695363500653933,39.57369312395849
19.013225046195966,35.412226263318146
20.495411099521345,31.788005414156263
22.029366895968504,36.49494157963769
23.511475113734733,42.72657044067628
26.080697454058544,57.54360657486011
28.4826740588573,51.65061320935787
29.067803981918384,59.48153379374338
29.794113414522766,61.75258741436078
